0,102.345
5,104.07625
10,103.7325
15,102.94
20,102.27625
25,102.85125
30,102.6
35,103.345
40,103.615
45,102.0125
50,103.44875
55,105.475
100,103.86
105,103.22875
110,102.26875
115,103.22125
120,103.09125
125,103.8075
130,101.7475
135,100.975
140,101.25625
145,100.98375
150,101.1725
155,100.795
200,100.465
205,99.23875
210,100.03875
215,98.8675
220,99.0075
225,99.2475
230,99.94625
235,98.975
240,98.33625
245,97.77375
250,96.80375
255,97.58125
300,98.0175
305,97.41125
310,97.3475
315,97.32375
320,96.51625
325,96.05
330,95.8725
335,97.23375
340,96.905
345,95.56
350,95.6275
355,95.19125
400,96.1825
405,94.125
410,96.1825
415,95.24375
420,95.34125
425,95.01375
430,95.10375
435,95.46625
440,94.3875
445,95.33
450,95.94875
455,93.93
500,94.5775
505,93.92625
510,94.26125
515,94.8125
520,95.88
525,96.585
530,96.23875
535,96.6275
540,96.06125
545,95.1425
550,94.2575
555,94.435
600,93.91
605,92.52375
610,91.60375
615,90.96375
620,90.875
625,90.4875
630,91.235
635,91.36375
640,90.95625
645,90.94375
650,90.54875
655,91.47125
700,85.675
705,82.68125
710,80.96125
715,79.60875
720,79.6
725,79.71625
730,78.74125
735,77.57375
740,77.12625
745,76.67375
750,77.4675
755,77.83375
800,77.07875
805,76.54
810,76.1575
815,76.5875
820,78.80625
825,79.38
830,80.07375
835,80.75625
840,82.025
845,82.95875
850,82.26375
855,82.28625
900,80.47
905,82.14375
910,82.32875
915,81.68875
920,81.9625
925,82.00875
930,81.11
935,79.1225
940,75.18375
945,76.6275
950,77.9925
955,77.65375
1000,81.24375
1005,79.8325
1010,79.38
1015,80.27875
1020,78.8525
1025,77.64875
1030,78.58625
1035,79.19375
1040,77.44375
1045,78.3825
1050,78.0375
1055,77.26375
1100,77.41625
1105,77.49125
1110,76.82125
1115,79.965
1120,82.14
1125,83.21625
1130,83.215
1135,82.7775
1140,83.21125
1145,83.2675
1150,82.2025
1155,82.81375
1200,80.15125
1205,82.805
1210,81.645
1215,81.13625
1220,79.62
1225,80.22875
1230,83.2275
1235,83.8
1240,82.5175
1245,79.33
1250,78.74625
1255,79.715
1300,79.9575
1305,76.79875
1310,78.30375
1315,77.5425
1320,76.6575
1325,78.355
1330,79.53
1335,80.25625
1340,80.29125
1345,80.05875
1350,79.1
1355,78.13125
1400,73.3125
1405,76.59125
1410,77.85
1415,79.20375
1420,79.3125
1425,79.0325
1430,78.0325
1435,77.2775
1440,76.5625
1445,76.62125
1450,76.55
1455,74.25125
1500,75.93125
1505,75.8325
1510,74.61625
1515,71.5725
1520,69.59
1525,69.52
1530,68.45125
1535,66.61875
1540,67.47125
1545,69.62875
1550,67.55375
1555,70.575
1600,72.35875
1605,70.09875
1610,70.03125
1615,69.4125
1620,70.205
1625,71.15375
1630,70.23375
1635,67.35
1640,65.69375
1645,68.815
1650,68.25625
1655,67.6925
1700,67.90875
1705,68.765
1710,67.25875
1715,67.83875
1720,66.26125
1725,66.90875
1730,65.89375
1735,65.14
1740,63.36375
1745,63.0975
1750,62.82625
1755,62.4775
1800,64.45875
1805,63.3125
1810,62.75625
1815,62.915
1820,63.91
1825,67.02375
1830,69.48125
1835,72.905
1840,74.15375
1845,78.0825
1850,81.455
1855,83.7525
1900,78.9375
1905,85.04625
1910,85.215
1915,85.5275
1920,84.74125
1925,83.53875
1930,83.2375
1935,84.415
1940,85.23
1945,83.37375
1950,82.98
1955,83.43875
2000,84.22625
2005,85.09125
2010,84.9825
2015,83.77375
2020,82.37375
2025,81.15625
2030,83.43875
2035,84.30125
2040,84.21
2045,84.43125
2050,83.965
2055,83.32125
2100,89.22125
2105,91.06875
2110,92.06875
2115,91.8425
2120,90.76875
2125,91.2425
2130,90.8175
2135,91.7325
2140,91.86125
2145,92.475
2150,92.66375
2155,93.79875
2200,94.1125
2205,94.2025
2210,95.29125
2215,96.3325
2220,95.365
2225,95.685
2230,96.01
2235,95.97
2240,96.49
2245,97.95875
2250,97.615
2255,97.97375
2300,97.085
2305,98.25875
2310,99.9625
2315,99.7725
2320,99.7275
2325,99.8725
2330,100.8925
2335,100.2675
2340,100.88125
2345,101.95
2350,102.58875
2355,101.78875
